date,value,value_scaled,value_sma_7,value_ema_7,value_sma_30,value_ema_30,value_diff_1,value_diff_2,value_lag_1,value_lag_7,value_lag_30,value_roll_min_7,value_roll_max_7,value_roll_mean_7,value_roll_std_7,value_roll_min_30,value_roll_max_30,value_roll_mean_30,value_roll_std_30,year,month,day,dayofweek,quarter,sin_year,cos_year,sin_month,cos_month,sin_week,cos_week
2020-01-16,104.0325522711184,0.48152719633263674,101.21170152478977,102.07562220212576,,99.05190826690439,2.435572292817568,0.5995473647858631,101.59697997830084,107.1166151026406,,96.48525126838268,104.0325522711184,101.21170152478977,2.5397320168776774,,,,,2020,1,16,3,1,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2020-01-17,103.79678811218406,0.4706454555608374,102.25620678818996,102.50591367964033,,99.35802954724502,-0.23576415893434444,2.1998081338832236,104.0325522711184,96.48525126838268,,99.54467865156424,104.0325522711184,102.25620678818996,1.6024894293182963,,,,,2020,1,17,4,1,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2020-01-18,111.85223637595678,0.8424462424286423,103.73525454319663,104.84249435371945,,100.16410740716192,8.055448263772718,7.819684104838373,103.79678811218406,101.4989020909102,,99.54467865156424,111.85223637595678,103.73525454319663,3.9073655199742854,,,,,2020,1,18,5,1,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2020-01-19,108.11672395990767,0.670032937772764,104.95983244438854,105.66105175526651,,100.67717944282295,-3.7355124160491044,4.319935847723613,111.85223637595678,99.54467865156424,,101.59697997830084,111.85223637595678,104.95983244438854,3.7135841297757493,,,,,2020,1,19,6,1,0.321057654185271,0.9470596510722283,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2020-01-20,108.10633976779178,0.6695536533588798,105.84780362451316,106.27237375839783,,101.15648010894998,-0.010384192115893143,-3.7458966081649976,108.11672395990767,101.89054150691952,,101.59697997830084,111.85223637595678,105.84780362451316,3.5987209369860658,,,,,2020,1,20,0,1,0.3373010691361842,0.9413968285264122,0.49999999999999994,0.8660254037844387,0.0,1.0
2020-01-21,105.1235023906776,0.5318802120313145,106.08930326513386,105.98515591646776,,101.41241703035176,-2.98283737711418,-2.993221569230073,108.10633976779178,103.43300490633254,,101.59697997830084,111.85223637595678,106.08930326513386,3.4638576564980403,,,,,2020,1,21,1,1,0.3534446712740877,0.9354554315134164,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2020-01-22,104.9237235980525,0.5226593828651022,106.56455235366982,105.71979783686395,,101.63895293794536,-0.19977879262509646,-3.1826161697392763,105.1235023906776,101.59697997830084,,103.79678811218406,111.85223637595678,106.56455235366982,2.9321901587008274,,,,,2020,1,22,2,1,0.3694836834473831,0.9292372181882051,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2020-01-23,99.1203953935298,0.25480563689825403,105.86281565687146,104.06994722603041,,101.47646535443468,-5.8033282045227,-6.003106997147796,104.9237235980525,104.0325522711184,,99.1203953935298,111.85223637595678,105.86281565687146,4.023759486856752,,,,,2020,1,23,3,1,0.38541335945432564,0.9227440286201427,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2020-01-24,118.61794927774496,1.1547190419349465,107.98012439480874,107.70694773895904,,102.58236754303535,19.49755388421515,13.694225679692451,99.1203953935298,103.79678811218406,,99.1203953935298,118.61794927774496,107.98012439480874,6.112662162499657,,,,,2020,1,24,4,1,0.4012289854475009,0.9159777842484877,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2020-01-25,113.75189803437785,0.9301254970469027,108.25150463172602,109.21818531281374,,103.30298241344455,-4.86605124336711,14.63150264084804,118.61794927774496,111.85223637595678,,99.1203953935298,118.61794927774496,108.25150463172602,6.350753516946886,,,,,2020,1,25,5,1,0.4169258813287287,0.908940487313808,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2020-01-26,116.71893519558978,1.0670696763256313,109.48039195110918,111.09337278350776,,104.16852775422812,2.967037161211934,-1.8990140821551762,113.75189803437785,108.11672395990767,,99.1203953935298,118.61794927774496,109.48039195110918,7.107513484759777,,,,,2020,1,26,6,1,0.4324994021339788,0.901634220265486,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2020-01-27,113.17679759462295,0.9035816240025556,110.20474306922792,111.61422898628655,,104.74970645360844,-3.542137600966825,-0.5751004397548911,116.71893519558978,108.10633976779178,,99.1203953935298,118.61794927774496,110.20474306922792,7.2018873810843775,,,,,2020,1,27,0,1,0.44794493940789115,0.8940611451454876,0.49999999999999994,0.8660254037844387,0.0,1.0
2020-01-28,108.23550517974716,0.6755153081580412,110.64931489623787,110.7695480346517,,104.97459669400449,-4.9412924148757895,-8.483430015842615,113.17679759462295,105.1235023906776,,99.1203953935298,118.61794927774496,110.64931489623787,6.9267413378075275,,,,,2020,1,28,1,1,0.4632579225674917,0.88622350294858,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2020-01-29,108.31565592407524,0.6792146814062362,111.13387665709827,110.15607500700759,,105.19014890239615,0.08015074432807978,-4.86114167054771,108.23550517974716,104.9237235980525,,99.1203953935298,118.61794927774496,111.13387665709827,6.568846184189327,,,,,2020,1,29,2,1,0.4784338202547012,0.8781236129591848,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2020-01-30,110.95612605762618,0.8010860957842846,112.82469532339772,110.35608776966224,104.72547033755957,105.56214742854003,2.6404701335509344,2.720620877879014,108.31565592407524,99.1203953935298,,108.23550517974716,118.61794927774496,112.82469532339772,3.9706051180012674,95.06804480722388,118.61794927774496,104.72547033755957,6.301017710464179,2020,1,30,3,1,0.49346814167723735,0.8697638720650646,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2020-01-31,113.13197166085244,0.9015126742803021,112.04098423527023,111.0500587424598,105.32760123268052,106.05052318546342,2.1758456032262643,4.816315736777199,110.95612605762618,118.61794927774496,95.06804480722388,108.23550517974716,116.71893519558978,112.04098423527023,3.0775378659736323,95.88799980579851,118.61794927774496,105.32760123268052,6.208749248297159,2020,1,31,4,1,0.5083564379375122,0.8611467540480452,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2020-02-01,121.59184463166642,1.2919797624367577,113.16097660631145,113.68550521476146,106.18439606020947,107.05318908521846,8.459872970813976,10.63571857404024,113.13197166085244,113.75189803437785,95.88799980579851,108.23550517974716,121.59184463166642,113.16097660631145,4.766872905867244,96.07150282349146,121.59184463166642,106.18439606020947,6.621035096093462,2020,2,1,5,1,0.5230943033491326,0.8522748088519838,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2020-02-02,111.22777122980736,0.8136239317257077,112.37652461119967,113.07107171852294,106.67916287165738,107.32251696551452,-10.36407340185906,-1.9042004310450835,121.59184463166642,116.71893519558978,96.3847668863692,108.23550517974716,121.59184463166642,112.37652461119967,4.529700560015503,96.07150282349146,121.59184463166642,106.67916287165738,6.414864585322085,2020,2,2,6,1,0.5376773767406141,0.8431506618282,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2020-02-03,111.4669363196073,0.8246626431253984,112.13225871476887,112.67003786879403,107.0217732717097,107.58989885932696,0.23916508979993978,-10.12490831205912,111.22777122980736,113.17679759462295,101.1886243180382,108.23550517974716,121.59184463166642,112.13225871476887,4.525453498371174,96.07150282349146,121.59184463166642,107.0217732717097,6.385920521190673,2020,2,3,0,1,0.5521013427459208,0.8337770129585915,0.8660254037844386,0.5000000000000001,0.0,1.0
2020-02-04,119.41736786555045,1.191616362884734,113.72966766988363,114.35687036798313,107.46751115136077,108.35296137585752,7.950431545943147,8.189596635743086,111.4669363196073,108.23550517974716,106.04523147601827,108.31565592407524,121.59184463166642,113.72966766988363,4.880309003749154,96.07150282349146,121.59184463166642,107.46751115136077,6.770514445694574,2020,2,4,1,1,0.5663619330814524,0.8241566360566663,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2020-02-05,124.33809431899802,1.4187334527654876,116.01858744058687,116.85217635573686,108.09696733931118,109.38426027541497,4.920726453447571,12.871157999390718,119.41736786555045,108.31565592407524,105.45440868048604,110.95612605762618,124.33809431899802,116.01858744058687,5.61927653411785,96.07150282349146,124.33809431899802,108.09696733931118,7.423247853180833,2020,2,5,2,1,0.580454927809098,0.8142923779467267,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2020-02-06,114.80838177257,0.978887710186475,116.56890968557886,116.34122770994514,108.72152997094713,109.73420359781208,-9.529712546428016,-4.6089860929804445,124.33809431899802,110.95612605762618,96.07150282349146,111.22777122980736,124.33809431899802,116.56890968557886,5.214941883551621,96.48525126838268,124.33809431899802,108.72152997094713,7.160144923527296,2020,2,6,3,1,0.5943761565849831,0.804187157621448,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2020-02-07,115.33902059830018,1.0033794487575436,116.88420239092852,116.0906759320339,109.25774970118019,110.09580469461777,0.5306388257301791,-8.999073720697837,114.80838177257,113.13197166085244,99.25242869130828,111.22777122980736,124.33809431899802,116.88420239092852,5.036168034723015,96.48525126838268,124.33809431899802,109.25774970118019,7.027688931053267,2020,2,7,4,1,0.6081214998935418,0.7938439653781019,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2020-02-08,113.01097486012677,0.8959280433267883,115.65836385213716,115.32075066405713,109.45422835976305,110.28388018916674,-2.328045738173415,-1.7974069124432361,115.33902059830018,121.59184463166642,107.1166151026406,111.22777122980736,124.33809431899802,115.65836385213716,4.734609558349271,96.48525126838268,124.33809431899802,109.45422835976305,7.04813026187929,2020,2,8,5,1,0.6216868902665479,0.7832658619336791,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2020-02-09,118.19123220675633,1.1350238322373059,116.6531439917013,116.03837104973192,110.17776105770885,110.79403193223703,5.18025734662956,2.8522116084561446,113.01097486012677,111.22777122980736,96.48525126838268,111.4669363196073,124.33809431899802,116.6531439917013,4.36572491984173,99.1203953935298,124.33809431899802,110.17776105770885,6.779899165001025,2020,2,9,6,1,0.6350683134867438,0.7724559775191742,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2020-02-10,112.20137919225884,0.858560997260368,116.75806440208008,115.07912308536365,110.53451029442046,110.8848285296578,-5.989853014497484,-0.8095956678679244,118.19123220675633,111.4669363196073,101.4989020909102,112.20137919225884,124.33809431899802,116.75806440208008,4.226932028044146,99.1203953935298,124.33809431899802,110.53451029442046,6.586292674921295,2020,2,10,0,1,0.6482618097757122,0.7614175109532997,0.8660254037844386,0.5000000000000001,0.0,1.0
2020-02-11,118.49593002278785,1.1490872194068193,116.62643042454256,115.93332481971969,111.16621867346126,111.3758673356662,6.294550830529005,0.3046978160315206,112.20137919225884,119.41736786555045,99.54467865156424,112.20137919225884,124.33809431899802,116.62643042454256,4.143845148626023,99.1203953935298,124.33809431899802,111.16621867346126,6.402139796005545,2020,2,11,1,1,0.6612634749656386,0.7501537286959042,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2020-02-12,118.59579498180406,1.1536965060817437,115.80610194780058,116.59894236024078,111.7230604559574,111.841669119288,0.09986495901621595,6.394415789545221,118.49593002278785,124.33809431899802,101.89054150691952,112.20137919225884,118.59579498180406,115.80610194780058,2.6685445710106372,99.1203953935298,124.33809431899802,111.7230604559574,6.293106954717559,2020,2,12,2,1,0.6740694616546161,0.7386679638813748,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2020-02-13,117.7825510884352,1.116161075455271,116.23098327863848,116.89484454228938,112.2013786620275,112.22495182697493,-0.8132438933688633,-0.7133789343526473,118.59579498180406,114.80838177257,103.43300490633254,112.20137919225884,118.59579498180406,116.23098327863848,2.719498035949931,99.1203953935298,124.33809431899802,112.2013786620275,6.185693771708922,2020,2,13,3,1,0.6866759803451553,0.726963615332308,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2020-02-14,111.18583651784104,0.811688426910132,115.63767126714431,115.46759253617729,112.5210072133455,112.15791212961146,-6.596714570594159,-7.409958463963022,117.7825510884352,115.33902059830018,101.59697997830084,111.18583651784104,118.59579498180406,115.63767126714431,3.330860544944279,99.1203953935298,124.33809431899802,112.5210072133455,5.857899463948349,2020,2,14,4,1,0.6990793005655562,0.7150441465537444,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2020-02-15,127.26879375952876,1.5540004574538204,117.67450253848745,118.41789284201516,113.2955485962925,113.13280771863839,16.082957241687723,9.486242671093564,111.18583651784104,113.01097486012677,104.0325522711184,111.18583651784104,127.26879375952876,117.67450253848745,5.258493080119091,99.1203953935298,127.26879375952876,113.2955485962925,6.2217097878723875,2020,2,15,5,1,0.7112757519738152,0.7029130847082615,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2020-02-16,116.99968234194934,1.0800276156617705,117.5042811292293,118.06334021699871,113.735645070618,113.3822835007875,-10.269111417579424,5.813845824108299,127.26879375952876,118.19123220675633,103.79678811218406,111.18583651784104,127.26879375952876,117.5042811292293,5.25826400840239,99.1203953935298,127.26879375952876,113.735645070618,5.989255082114933,2020,2,16,6,1,0.7232617254437388,0.6905740195722293,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2020-02-17,122.00641112281168,1.3111141597501912,118.90499997645112,119.04910794345196,114.07411756217986,113.93867883124068,5.006728780862346,-5.262382636717078,116.99968234194934,112.20137919225884,111.85223637595678,111.18583651784104,127.26879375952876,118.90499997645112,4.904255886397913,99.1203953935298,127.26879375952876,114.07411756217986,6.163534450278198,2020,2,17,0,1,0.7350336741329413,0.6780306024735382,0.8660254037844386,0.5000000000000001,0.0,1.0
2020-02-18,111.4381277222534,0.8233329766916992,117.89674250494622,117.14636288815231,114.18483102092472,113.7773529532415,-10.568283400558286,-5.56155461969594,122.00641112281168,118.49593002278785,108.11672395990767,111.18583651784104,127.26879375952876,117.89674250494622,5.668349494153346,99.1203953935298,127.26879375952876,114.18483102092472,6.0821268129025166,2020,2,18,1,1,0.746588114532413,0.6652865452111116,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2020-02-19,115.91329739686934,1.0298853064822058,117.51352856424124,116.83809651533156,114.44506294189397,113.91515582057234,4.475169674615941,-6.093113725942345,111.4381277222534,118.59579498180406,108.10633976779178,111.18583651784104,127.26879375952876,117.51352856424124,5.703778361579126,99.1203953935298,127.26879375952876,114.44506294189397,5.9792274065451,2020,2,19,2,1,0.7579216274973472,0.6523456189565257,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2020-02-20,116.4430064259682,1.0543341301082794,117.32216504103168,116.7393239929907,114.82237974307031,114.07824295640432,0.5297090290988677,5.004878703714809,115.91329739686934,117.7825510884352,105.1235023906776,111.18583651784104,127.26879375952876,117.32216504103168,5.715706869845763,99.1203953935298,127.26879375952876,114.82237974307031,5.722348502079473,2020,2,20,3,1,0.7690308592589181,0.6392116531380588,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2020-02-21,115.54367174549826,1.0128251624000526,117.94471293069698,116.4404109311176,115.17637801465185,114.1727867492491,-0.8993346804699485,-0.3696256513710807,116.4430064259682,111.18583651784104,104.9237235980525,111.4381277222534,127.26879375952876,117.94471293069698,5.144760759991008,99.1203953935298,127.26879375952876,115.17637801465185,5.40877423931762,2020,2,21,4,1,0.7799125224167177,0.6258885343075018,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2020-02-22,121.65969462676404,1.2951113922033743,117.14341305458775,117.7452318550292,115.92768798909297,114.6558130639275,6.116022881265778,5.216688200795829,115.54367174549826,127.26879375952876,99.1203953935298,111.4381277222534,122.00641112281168,117.14341305458775,3.6783015764665006,108.23550517974716,127.26879375952876,115.92768798909297,4.60769648641812,2020,2,22,5,1,0.7905633969115482,0.612380204990065,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2020-02-23,121.37141403645782,1.2818057452915081,117.76794615380325,118.65177740038635,116.01947014771675,115.08907764280042,-0.2882805903062149,5.827742290959563,121.65969462676404,116.99968234194934,118.61794927774496,111.4381277222534,122.00641112281168,117.76794615380325,4.006337844911991,108.23550517974716,127.26879375952876,116.01947014771675,4.689824160205747,2020,2,23,6,1,0.8009803309782905,0.5986906625177214,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2020-02-24,117.07735935217131,1.0836128132294778,117.06379590085463,118.2581728883326,116.13031885830986,115.21735388211468,-4.2940546842865075,-4.582335274592722,121.37141403645782,122.00641112281168,113.75189803437785,111.4381277222534,121.65969462676404,117.06379590085463,3.5436795695864776,108.23550517974716,127.26879375952876,116.13031885830986,4.673652090899621,2020,2,24,0,1,0.8111602420785621,0.5848239578463322,0.8660254037844386,0.5000000000000001,0.0,1.0
2020-02-25,124.78725212209952,1.4394644188337546,118.97081367226122,119.89044269677433,116.39926275586019,115.83476667179112,7.709892769928203,3.4158380856416954,117.07735935217131,111.4381277222534,116.71893519558978,115.54367174549826,124.78725212209952,118.97081367226122,3.6030682626978656,108.23550517974716,127.26879375952876,116.39926275586019,4.933606751855425,2020,2,25,1,1,0.8211001178128892,0.5707841943569036,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2020-02-26,120.78282029744112,1.2546390863861252,119.66645980091434,120.11353709694102,116.65279684595413,116.1539959379621,-4.004431824658397,3.705460945269806,124.78725212209952,115.91329739686934,113.17679759462295,115.54367174549826,124.78725212209952,119.66645980091434,3.3773782463917907,108.23550517974716,127.26879375952876,116.65279684595413,4.957671522538964,2020,2,26,2,1,0.8307970168121247,0.5565755266413303,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2020-02-27,111.47661156797514,0.8251092061022203,118.95697482120103,117.95430571469956,116.76083372556172,115.85222920441456,-9.306208729465979,-13.310640554124376,120.78282029744112,116.4430064259682,108.23550517974716,111.47661156797514,124.78725212209952,118.95697482120103,4.5018418967177025,108.31565592407524,127.26879375952876,116.76083372556172,4.800749355493008,2020,2,27,3,1,0.8402480696078469,0.5422021592729844,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2020-02-28,124.12046130390917,1.4086885584766935,120.1822304724026,119.49584461200196,117.28766057155617,116.38566353341422,12.643849735934026,3.337641006468047,111.47661156797514,115.54367174549826,108.31565592407524,111.47661156797514,124.78725212209952,120.1822304724026,4.584424312698291,110.95612605762618,127.26879375952876,117.28766057155617,4.708339377351225,2020,2,28,4,1,0.8494504794814806,0.527668345562516,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2020-02-29,112.1883929339768,0.8579616139747172,118.82918737343299,117.66898169249566,117.3287361341012,116.11487188183762,-11.932068369932367,0.7117813660016594,124.12046130390917,121.65969462676404,110.95612605762618,111.47661156797514,124.78725212209952,118.82918737343299,5.400696506667644,111.18583651784104,127.26879375952876,117.3287361341012,4.656285763243702,2020,2,29,5,1,0.8584015232918917,0.512978386299228,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2020-03-01,122.86889156816498,1.3509221130434406,119.04311273510544,118.968959161413,117.65330013101162,116.55061508740712,10.680498634188183,-1.2515697357441837,112.1883929339768,121.37141403645782,113.13197166085244,111.47661156797514,124.78725212209952,119.04311273510544,5.545885587456805,111.18583651784104,127.26879375952876,117.65330013101162,4.6928748365255375,2020,3,1,6,1,0.8670985522812081,0.4981366284784055,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
2020-03-02,121.80507685491716,1.3018215373193225,119.71850094978342,119.67798858478903,117.66040787178666,116.88961262079488,-1.0638147132478224,9.61668392094036,122.86889156816498,117.07735935217131,121.59184463166642,111.47661156797514,124.78725212209952,119.71850094978342,5.554462116891483,111.18583651784104,127.26879375952876,117.66040787178666,4.699202992913839,2020,3,2,0,1,0.8755389928586302,0.4831474640149687,1.0,6.123233995736766e-17,0.0,1.0
2020-03-03,122.25134519431008,1.3224191396261573,119.35622853152778,120.3213277371693,118.02786033727008,117.23553085134425,0.44626833939291544,-0.617546373854907,121.80507685491716,124.78725212209952,111.22777122980736,111.47661156797514,124.12046130390917,119.35622853152778,5.242719854440541,111.18583651784104,127.26879375952876,118.02786033727008,4.608986747011157,2020,3,3,1,1,0.8837203473619977,0.4680153284438345,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
2020-03-04,120.41879415134234,1.2378373885627203,119.3042247963708,120.34569434071256,118.3262555983279,117.44090267715059,-1.8325510429677365,-1.386282703574821,122.25134519431008,120.78282029744112,111.4669363196073,111.47661156797514,124.12046130390917,119.3042247963708,5.227995469001774,111.18583651784104,127.26879375952876,118.3262555983279,4.456841524159455,2020,3,4,2,1,0.8916401947968874,0.45274469960737107,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
2020-03-05,124.82925649311552,1.4414031387763644,121.21174549996229,121.4665848788133,118.50665188591341,117.91757066527737,4.410462341773183,2.5779112988054464,120.41879415134234,111.47661156797514,119.41736786555045,112.1883929339768,124.82925649311552,121.21174549996229,4.238231146317346,111.18583651784104,127.26879375952876,118.50665188591341,4.609442575369995,2020,3,5,3,1,0.8992961915530253,0.4373400963303323,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2020-03-06,121.41921495437836,1.2840120059878604,120.82585316431503,121.45474239770456,118.40935590709275,118.14348320005809,-3.410041538737161,1.0004208030360218,124.82925649311552,124.12046130390917,124.33809431899802,112.1883929339768,124.82925649311552,120.82585316431503,4.047955145936708,111.18583651784104,127.26879375952876,118.40935590709275,4.511881526499818,2020,3,6,4,1,0.9066860720977985,0.4218060770826634,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2020-03-07,115.69082690257471,1.0196171373964953,121.32620087411473,120.01376352392211,118.43877074475957,117.98524730989789,-5.728388051803648,-9.13842959054081,121.41921495437836,112.1883929339768,114.80838177257,115.69082690257471,124.82925649311552,121.32620087411473,2.838015323081385,111.18583651784104,127.26879375952876,118.43877074475957,4.49042122521736,2020,3,7,5,1,0.9138076496466615,0.4061472386305789,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
